YoksisId,Ad,KisaAd,Tur,UstYoksisId,Durum,AdIng,EnumBirimTuru,THE,QS,IliskiliYoksisId
375989,İŞ SAĞLIĞI VE GÜVENLİĞİ (YL) (TEZSİZ) (İÖ),İŞ SAĞLIĞ,Disiplinlerarası Tezsiz Yüksek Lisans Programı,107691,Aktif,OCCUPATIONAL HEALTH AND SAFETY (MASTER) (WITHOUT THESIS) (EVENING EDUCATION),30,NULL,NULL,446157
375990,İŞ SAĞLIĞI VE GÜVENLİĞİ (DR),İŞ SAĞLIĞ,Disiplinlerarası Doktora Programı,107691,Aktif,OCCUPATIONAL HEALTH AND SAFETY (DR),24,NULL,NULL,446157
379437,BİLGİSAYAR MÜHENDİSLİĞİ BÖLÜMÜ,BİLGİSAYA,Bölüm,269553,Aktif,DEPARTMENT OF COMPUTER ENGINEERING,10,103,NULL,0
379438,ÇEVRE MÜHENDİSLİĞİ BÖLÜMÜ,ÇEVRE MÜH,Bölüm,269553,Aktif,DEPARTMENT OF ENVIRONMENTAL ENGINEERING,10,104,NULL,0
379439,ELEKTRİK-ELEKTRONİK MÜHENDİSLİĞİ BÖLÜMÜ,ELEKTRİK-,Bölüm,269553,Aktif,DEPARTMENT OF ELECTRICAL-ELECTRONICS ENGINEERING,10,104,NULL,0
379440,ENDÜSTRİ MÜHENDİSLİĞİ BÖLÜMÜ,"ENDÜSTRİ ",Bölüm,269553,Aktif,DEPARTMENT OF INDUSTRIAL ENGINEERING,10,104,NULL,0
379441,ENERJİ SİSTEMLERİ MÜHENDİSLİĞİ BÖLÜMÜ,ENERJİ Sİ,Bölüm,269553,Aktif,DEPARTMENT OF ENERGY SYSTEMS ENGINEERING,10,104,NULL,0
379442,İNŞAAT MÜHENDİSLİĞİ BÖLÜMÜ,İNŞAAT MÜ,Bölüm,269553,Aktif,DEPARTMENT OF CIVIL ENGINEERING,10,104,NULL,0
379443,JEOLOJİ MÜHENDİSLİĞİ BÖLÜMÜ,JEOLOJİ M,Bölüm,269553,Aktif,DEPARTMENT OF GEOLOGICAL ENGINEERING,10,104,NULL,0
379444,MADEN MÜHENDİSLİĞİ BÖLÜMÜ,MADEN MÜH,Bölüm,269553,Aktif,DEPARTMENT OF MINING ENGINEERING,10,104,NULL,0
379445,MAKİNE MÜHENDİSLİĞİ BÖLÜMÜ,MAKİNE MÜ,Bölüm,269553,Aktif,DEPARTMENT OF MECHANICAL ENGINEERING,10,104,NULL,0
379446,OTOMOTİV MÜHENDİSLİĞİ BÖLÜMÜ,"OTOMOTİV ",Bölüm,269553,Aktif,DEPARTMENT OF AUTOMOTIVE ENGINEERING,10,104,NULL,0
379447,TEKSTİL MÜHENDİSLİĞİ BÖLÜMÜ,TEKSTİL M,Bölüm,269553,Aktif,DEPARTMENT OF TEXTILE ENGINEERING,10,104,NULL,0
379448,BİLGİSAYAR BİLİMLERİ ANABİLİM DALI,BİLGİSAYA,Anabilim Dalı,379437,Aktif,DEPARTMENT OF COMPUTER SCIENCES,11,103,NULL,0
379449,BİLGİSAYAR DONANIMI ANABİLİM DALI,BİLGİSAYA,Anabilim Dalı,379437,Aktif,DEPARTMENT OF COMPUTER HARDWARE,11,103,NULL,0
379450,BİLGİSAYAR MÜHENDİSLİĞİ KURAMSAL TEMELLER ANABİLİM DALI,BİLGİSAYA,Anabilim Dalı,379437,Aktif,DEPARTMENT OF THEORETICAL PRINCIPALS OF COMPUTER ENGINEERING,11,103,NULL,0
379451,BİLGİSAYAR MÜHENDİSLİĞİ PR. (İNGİLİZCE),BİLGİSAYA,Lisans,379437,Aktif,COMPUTER ENGINEERING PR. (ENGLISH),13,103,NULL,0
379454,BİLGİSAYAR MÜHENDİSLİĞİ PR. (İNGİLİZCE) (İÖ),BİLGİSAYA,Lisans,379437,Aktif,COMPUTER ENGINEERING PR. (ENGLISH) (EVENING EDUCATION),13,103,NULL,0
379455,BİLGİSAYAR YAZILIMI ANABİLİM DALI,BİLGİSAYA,Anabilim Dalı,379437,Aktif,DEPARTMENT OF COMPUTER SOFTWARE,11,103,NULL,0
379456,KONTROL VE KUMANDA SİSTEMLERİ ANABİLİM DALI,KONTROL V,Anabilim Dalı,379437,Aktif,DEPARTMENT OF CONTROL AND COMMAND SYSTEMS,11,104,NULL,0
379457,BİYOMEDİKAL MÜHENDİSLİĞİ BÖLÜMÜ,BİYOMEDİK,Bölüm,269553,Aktif,DEPARTMENT OF BIOMEDICAL ENGINEERING,10,104,NULL,0
379458,BİYOMEDİKAL MÜHENDİSLİĞİ ANABİLİM DALI,BİYOMEDİK,Anabilim Dalı,379457,Aktif,DEPARTMENT OF BIOMEDICAL ENGINEERING,11,102,NULL,0
379459,BİYOMEDİKAL MÜHENDİSLİĞİ PR.,BİYOMEDİK,Lisans,379457,Aktif,BIOMEDICAL ENGINEERING PR.,13,104,NULL,0
379460,ÇEVRE MÜHENDİSLİĞİ ANABİLİM DALI,ÇEVRE MÜH,Anabilim Dalı,379438,Kapatılmış,DEPARTMENT OF ENVIRONMENTAL ENGINEERING,11,104,NULL,0
379461,ÇEVRE MÜHENDİSLİĞİ PR.,ÇEVRE MÜH,Lisans,379438,Aktif,ENVIRONMENTAL ENGINEERING PR.,13,107,NULL,0
379462,ÇEVRE TEKNOLOJİSİ ANABİLİM DALI,ÇEVRE TEK,Anabilim Dalı,379438,Aktif,DEPARTMENT OF ENVIRONMENTAL TECHNOLOGIES,11,107,NULL,0
379463,BİLGİSAYAR BİLİMLERİ ANABİLİM DALI,BİLGİSAYA,Anabilim Dalı,379439,Aktif,DEPARTMENT OF COMPUTER SCIENCES,11,103,NULL,0
379464,BİYOTEKNOLOJİ ANABİLİM DALI,BİYOTEKNO,Anabilim Dalı,379439,Aktif,DEPARTMENT OF BIOTECHNOLOGY,11,106,NULL,0
379465,DEVRELER VE SİSTEMLER TEORİSİ ANABİLİM DALI,"DEVRELER ",Anabilim Dalı,379439,Aktif,DEPARTMENT OF THEORY OF CIRCUITS AND SYSTEMS,11,104,NULL,0
379466,ELEKTRİK MAKİNELERİ ANABİLİM DALI,"ELEKTRİK ",Anabilim Dalı,379439,Aktif,DEPARTMENT OF ELECTRIC MACHINERY,11,104,NULL,0
379467,ELEKTRİK TESİSLERİ ANABİLİM DALI,"ELEKTRİK ",Anabilim Dalı,379439,Aktif,DEPARTMENT OF POWER PLANTS,11,104,NULL,0
379468,ELEKTRİK-ELEKTRONİK MÜHENDİSLİĞİ PR. (İNGİLİZCE),ELEKTRİK-,Lisans,379439,Aktif,ELECTRICAL-ELECTRONICS ENGINEERING PR. (ENGLISH),13,104,NULL,0
379469,ELEKTRİK-ELEKTRONİK MÜHENDİSLİĞİ PR. (İNGİLİZCE) (İÖ),ELEKTRİK-,Lisans,379439,Aktif,ELECTRICAL-ELECTRONICS ENGINEERING PR. (ENGLISH) (EVENING EDUCATION),13,104,NULL,0
379470,ELEKTROMANYETİK ALANLAR VE MİKRODALGA TEKNİĞİ ANABİLİM DALI,ELEKTROMA,Anabilim Dalı,379439,Aktif,DEPARTMENT OF ELECTROMAGNETIC FIELDS AND MICROWAVE TECHNIQUE,11,104,NULL,0
379471,ELEKTRONİK ANABİLİM DALI,ELEKTRONİ,Anabilim Dalı,379439,Aktif,DEPARTMENT OF ELECTRONICS,11,104,NULL,0
379472,KONTROL VE KUMANDA SİSTEMLERİ ANABİLİM DALI,KONTROL V,Anabilim Dalı,379439,Aktif,DEPARTMENT OF CONTROL AND COMMAND SYSTEMS,11,104,NULL,0
379473,MÜHENDİSLİK VE TEKNOLOJİ YÖNETİMİ ANABİLİM DALI,MÜHENDİSL,Anabilim Dalı,379439,Aktif,DEPARTMENT OF ENGINEERING AND TECHNOLOGY MANAGEMENT,11,104,NULL,0
379474,TELEKOMÜNİKASYON ANABİLİM DALI,TELEKOMÜN,Anabilim Dalı,379439,Aktif,DEPARTMENT OF TELECOMMUNICATION,11,104,NULL,0
379475,ENDÜSTRİ MÜHENDİSLİĞİ ANABİLİM DALI,"ENDÜSTRİ ",Anabilim Dalı,379440,Aktif,DEPARTMENT OF INDUSTRIAL ENGINEERING,11,104,NULL,0
379476,ENDÜSTRİ MÜHENDİSLİĞİ PR.,"ENDÜSTRİ ",Lisans,379440,Aktif,INDUSTRIAL ENGINEERING PR.,13,104,NULL,0
379477,YÖNEYLEM ARAŞTIRMASI ANABİLİM DALI,"YÖNEYLEM ",Anabilim Dalı,379440,Aktif,DEPARTMENT OF OPERATIONAL RESEARCH,11,108,NULL,0
379478,ENERJİ SİSTEMLERİ ANABİLİM DALI,ENERJİ Sİ,Anabilim Dalı,379441,Aktif,DEPARTMENT OF ENERGY SYSTEMS,11,104,NULL,0
379479,GEOTEKNİK ANABİLİM DALI,GEOTEKNİK,Anabilim Dalı,379442,Aktif,DEPARTMENT OF GEOTECHNICS,11,107,NULL,0
379480,HİDROLİK ANABİLİM DALI,"HİDROLİK ",Anabilim Dalı,379442,Aktif,DEPARTMENT OF HYDROLICS,11,104,NULL,0
379481,İNŞAAT MÜHENDİSLİĞİ PR.,İNŞAAT MÜ,Lisans,379442,Aktif,CIVIL ENGINEERING PR.,13,104,NULL,0
379482,İNŞAAT MÜHENDİSLİĞİ PR. (İÖ),İNŞAAT MÜ,Lisans,379442,Yarı Pasif,CIVIL ENGINEERING PR. (EVENING EDUCATION),13,104,NULL,0
379483,MEKANİK ANABİLİM DALI,MEKANİK A,Anabilim Dalı,379442,Aktif,DEPARTMENT OF MECHANICS,11,104,NULL,0
379484,ULAŞTIRMA ANABİLİM DALI,ULAŞTIRMA,Anabilim Dalı,379442,Aktif,DEPARTMENT OF TRANSPORT,11,104,NULL,0
379485,YAPI ANABİLİM DALI,YAPI ANAB,Anabilim Dalı,379442,Aktif,DEPARTMENT OF BUILDING,11,104,NULL,0
379486,GENEL JEOLOJİ ANABİLİM DALI,GENEL JEO,Anabilim Dalı,379443,Aktif,DEPARTMENT OF GENERAL GEOLOGY,11,107,NULL,0
379487,JEOLOJİ MÜHENDİSLİĞİ PR.,JEOLOJİ M,Lisans,379443,Aktif,GEOLOGICAL ENGINEERING PR.,13,107,NULL,0
379488,MADEN YATAKLARI VE JEOKİMYA ANABİLİM DALI,MADEN YAT,Anabilim Dalı,379443,Aktif,DEPARTMENT OF MINERAL DEPOSITS AND GEOCHEMISTRY,11,107,NULL,0
379489,MİNERALOJİ VE PETROGRAFİ ANABİLİM DALI,MİNERALOJ,Anabilim Dalı,379443,Aktif,DEPARTMENT OF MINERALOGY AND PETROGRAPHY,11,107,NULL,0
379490,UYGULAMALI JEOLOJİ ANABİLİM DALI,UYGULAMAL,Anabilim Dalı,379443,Aktif,DEPARTMENT OF APPLIED GEOLOGY,11,107,NULL,0
379491,CEVHER HAZIRLAMA ANABİLİM DALI,CEVHER HA,Anabilim Dalı,379444,Aktif,DEPARTMENT OF MINERAL PROCESSING,11,107,NULL,0
379492,MADEN İŞLETMESİ ANABİLİM DALI,MADEN İŞL,Anabilim Dalı,379444,Aktif,DEPARTMENT OF MINING MANAGEMENT,11,107,NULL,0
379493,MADEN MEKANİZASYONU VE TEKNOLOJİSİ ANABİLİM DALI,MADEN MEK,Anabilim Dalı,379444,Aktif,DEPARTMENT OF MINING MECHANIZATION AND TECHNOLOGY,11,107,NULL,0
379494,MADEN MÜHENDİSLİĞİ PR.,MADEN MÜH,Lisans,379444,Aktif,MINING ENGINEERING PR.,13,107,NULL,0
379495,MAKİNE MÜHENDİSLİĞİ ANABİLİM DALI,MAKİNE MÜ,Anabilim Dalı,379445,Kapatılmış,DEPARTMENT OF MECHANICAL ENGINEERING,11,104,NULL,0
379496,ENERJİ ANABİLİM DALI,ENERJİ AN,Anabilim Dalı,379445,Aktif,DEPARTMENT OF ENERGY,11,104,NULL,0
379497,KONSTRÜKSİYON VE İMALAT ANABİLİM DALI,KONSTRÜKS,Anabilim Dalı,379445,Aktif,DEPARTMENT OF CONSTRUCTION AND PRODUCTION,11,104,NULL,0
379498,MAKİNE MÜHENDİSLİĞİ PR. (İNGİLİZCE),MAKİNE MÜ,Lisans,379445,Aktif,MECHANICAL ENGINEERING PR. (ENGLISH),13,104,NULL,0
379499,MAKİNE MÜHENDİSLİĞİ PR. (İNGİLİZCE) (İÖ),MAKİNE MÜ,Lisans,379445,Aktif,MECHANICAL ENGINEERING PR. (ENGLISH) (EVENING EDUCATION),13,104,NULL,0
379501,MAKİNE MÜHENDİSLİĞİ PR. (İNGİLİZCE) (KKTC UYRUKLU),MAKİNE MÜ,Lisans,379445,Aktif,MECHANICAL ENGINEERING PR. (ENGLISH),13,104,NULL,379498
379502,MAKİNE TEORİSİ VE DİNAMİĞİ ANABİLİM DALI,MAKİNE TE,Anabilim Dalı,379445,Aktif,DEPARTMENT OF MACHINE THEORY AND DYNAMICS,11,104,NULL,0
379503,MEKANİK ANABİLİM DALI,MEKANİK A,Anabilim Dalı,379445,Aktif,DEPARTMENT OF MECHANICS,11,104,NULL,0
379504,OTOMOTİV ANABİLİM DALI,"OTOMOTİV ",Anabilim Dalı,379445,Kapatılmış,DEPARTMENT OF AUTOMOTIVE,11,104,NULL,0
379505,TERMODİNAMİK ANABİLİM DALI,TERMODİNA,Anabilim Dalı,379445,Aktif,DEPARTMENT OF THERMODYNAMICS,11,104,NULL,0
379506,OTOMOTİV MÜHENDİSLİĞİ ANABİLİM DALI,"OTOMOTİV ",Anabilim Dalı,379446,Aktif,DEPARTMENT OF AUTOMOTIVE ENGINEERING,11,104,NULL,0
379507,OTOMOTİV MÜHENDİSLİĞİ PR.,"OTOMOTİV ",Lisans,379446,Aktif,AUTOMOTIVE ENGINEERING PR.,13,104,NULL,0
379508,TEKSTİL BİLİMLERİ ANABİLİM DALI,TEKSTİL B,Anabilim Dalı,379447,Aktif,DEPARTMENT OF TEXTILE SCIENCES,11,104,NULL,0
379509,TEKSTİL MAKİNELERİ ANABİLİM DALI,TEKSTİL M,Anabilim Dalı,379447,Aktif,DEPARTMENT OF TEXTILE MACHINERY,11,104,NULL,0
379510,TEKSTİL MÜHENDİSLİĞİ PR.,TEKSTİL M,Lisans,379447,Aktif,TEXTILE ENGINEERING PR.,13,104,NULL,0
379511,TEKSTİL TEKNOLOJİSİ ANABİLİM DALI,TEKSTİL T,Anabilim Dalı,379447,Aktif,DEPARTMENT OF TEXTILE TECHNOLOGY,11,104,NULL,0
380809,GENEL DAHİLİYE BİLİM DALI,GENEL DAH,Bilim Dalı,107235,Aktif,GENERAL INTERNAL MEDICINE (MEDICINE),12,NULL,NULL,0
381587,ARKEOLOJİK ARAŞTIRMA VE UYGULAMA MERKEZİ,ARKEOLOJİ,Uygulama ve Araştırma Merkezi,107211,Aktif,ARCHAEOLOGY APPLICATION AND RESEARCH CENTER,8,NULL,NULL,0
383299,ADLİ BİLİMLER ANABİLİM DALI (DİSİPLİNLERARASI),ADLİ BİLİ,Disiplinlerarası Anabilim Dalı,330304,Aktif,DEPARTMENT OF FORENSIC SCIENCES (INTERDISCIPLINARY),21,102,NULL,0
383300,BAĞIMLILIK ANABİLİM DALI (DİSİPLİNLERARASI),BAĞIMLILI,Disiplinlerarası Anabilim Dalı,330304,Aktif,DEPARTMENT OF ADDICTION (INTERDISCIPLINARY),21,102,NULL,0
383472,ÇEVRE BİLİMLERİ ANABİLİM DALI,ÇEVRE BİL,Anabilim Dalı,379438,Aktif,DEPARTMENT OF ENVIRONMENTAL SCIENCES,11,107,NULL,0
384301,MALİYE (DR),MALİYE (D,Doktora Programı,107695,Aktif,PUBLIC FINANCE (DR),17,108,NULL,107452
384479,GÖÇ VE KALKINMA ÇALIŞMALARI UYGULAMA VE ARAŞTIRMA MERKEZİ,GÖÇ VE KA,Uygulama ve Araştırma Merkezi,107211,Aktif,NULL,8,NULL,NULL,0
385107,BİLGİSAYAR MÜHENDİSLİĞİ PR. (İÖ),BİLGİSAYA,Lisans,379437,Yarı Pasif,COMPUTER ENGINEERING PR. (EVENING EDUCATION),13,103,NULL,0
385108,BİYOMEDİKAL MÜHENDİSLİĞİ PR. (İÖ),BİYOMEDİK,Lisans,379457,Yarı Pasif,BIOMEDICAL ENGINEERING PR. (EVENING EDUCATION),13,104,NULL,0
385154,BİLGİSAYAR MÜHENDİSLİĞİ PR.,BİLGİSAYA,Lisans,379437,Yarı Pasif,COMPUTER ENGINEERING PR.,13,103,NULL,0
385155,ÇEVRE MÜHENDİSLİĞİ PR. (İÖ),ÇEVRE MÜH,Lisans,379438,Yarı Pasif,ENVIRONMENTAL ENGINEERING PR. (EVENING EDUCATION),13,107,NULL,0
385156,ÇEVRE MÜHENDİSLİĞİ PR. (KKTC UYRUKLU),ÇEVRE MÜH,Lisans,379438,Yarı Pasif,ENVIRONMENTAL ENGINEERING PR.,13,NULL,NULL,379461
385157,ENDÜSTRİ MÜHENDİSLİĞİ PR. (İÖ),"ENDÜSTRİ ",Lisans,379440,Yarı Pasif,INDUSTRIAL ENGINEERING PR. (EVENING EDUCATION),13,NULL,NULL,0
385158,JEOLOJİ MÜHENDİSLİĞİ PR. (İÖ),JEOLOJİ M,Lisans,379443,Yarı Pasif,GEOLOGICAL ENGINEERING PR. (EVENING EDUCATION),13,107,NULL,0
385159,MADEN MÜHENDİSLİĞİ PR. (İÖ),MADEN MÜH,Lisans,379444,Yarı Pasif,MINING ENGINEERING PR. (EVENING EDUCATION),13,107,NULL,0
385160,MADEN MÜHENDİSLİĞİ PR. (KKTC UYRUKLU),MADEN MÜH,Lisans,379444,Yarı Pasif,MINING ENGINEERING PR.,13,NULL,NULL,379494
385161,OTOMOTİV MÜHENDİSLİĞİ PR. (İNGİLİZCE),"OTOMOTİV ",Lisans,379446,Yarı Pasif,AUTOMOTIVE ENGINEERING PR. (ENGLISH),13,104,NULL,0
385162,TEKSTİL MÜHENDİSLİĞİ PR. (İÖ),TEKSTİL M,Lisans,379447,Yarı Pasif,TEXTILE ENGINEERING PR. (EVENING EDUCATION),13,104,NULL,0
386218,KAS-İSKELET REHABİLİTASYONU ANABİLİM DALI,KAS-İSKEL,Anabilim Dalı,280913,Aktif,DEPARTMENT OF MUSCULOSKELETAL REHABILITATION,11,102,NULL,0
386428,NÖROPATOLOJİ BİLİM DALI,NÖROPATOL,Bilim Dalı,165041,Aktif,NEUROPATHOLOGY,12,NULL,NULL,0
386429,ÇOCUK ENFEKSİYON HASTALIKLARI BİLİM DALI,ÇOCUK ENF,Bilim Dalı,107230,Aktif,PEDIATRIC INFECTIOUS DISEASES,12,NULL,NULL,0
386430,ÇOCUK İMMÜNOLOJİSİ VE ALERJİ HASTALIKLARI BİLİM DALI,ÇOCUK İMM,Bilim Dalı,107230,Aktif,PEDIATRIC IMMUNOLOGY AND ALLERGIC DISEASES,12,NULL,NULL,0
386431,ÇOCUK KARDİYOLOJİSİ BİLİM DALI,ÇOCUK KAR,Bilim Dalı,107230,Aktif,PEDIATRIC CARDIOLOGY,12,NULL,NULL,0
386432,ÇOCUK NEFROLOJİ BİLİM DALI,ÇOCUK NEF,Bilim Dalı,107230,Aktif,PEDIATRIC NEPHROLOGY,12,NULL,NULL,0
386433,TIBBİ MİKOLOJİ BİLİM DALI,TIBBİ MİK,Bilim Dalı,107255,Aktif,MEDICAL MYCOLOGY,12,NULL,NULL,0
386434,TIBBİ VİROLOJİ BİLİM DALI,TIBBİ VİR,Bilim Dalı,107255,Aktif,MEDICAL VIROLOGY,12,NULL,NULL,0
386435,KLİNİK MİKROBİYOLOJİ BİLİM DALI,KLİNİK Mİ,Bilim Dalı,107255,Aktif,CLINICAL MICROBIOLOGY (MEDICINE),12,NULL,NULL,0
386453,AĞRI BİLİM DALI,AĞRI BİLİ,Bilim Dalı,107214,Aktif,PAIN MANAGEMENT,12,NULL,NULL,0
386454,SİTOPATOLOJİ BİLİM DALI,SİTOPATOL,Bilim Dalı,165041,Aktif,CYTOPATHOLOGY,12,NULL,NULL,0
386455,ÇOCUK ENDOKRİNOLOJİSİ BİLİM DALI,ÇOCUK END,Bilim Dalı,107230,Aktif,PEDIATRIC ENDOCRINOLOGY,12,NULL,NULL,0
386456,ÇOCUK BESLENME VE METABOLİZMA HASTALIKLARI BİLİM DALI,ÇOCUK BES,Bilim Dalı,107230,Aktif,CHILD NUTRITION AND METABOLIC DISEASES,12,NULL,NULL,0
386457,ÇOCUK NÖROLOJİSİ BİLİM DALI,ÇOCUK NÖR,Bilim Dalı,107230,Aktif,PEDIATRIC NEUROLOGY,12,NULL,NULL,0
386458,ALERJİ VE KLİNİK İMMÜNOLOJİ BİLİM DALI,ALERJİ VE,Bilim Dalı,107235,Aktif,ALLERGY AND CLINICAL IMMUNOLOGICAL DISEASES,12,NULL,NULL,0
386459,TEMEL İMMÜNOLOJİ BİLİM DALI,TEMEL İMM,Bilim Dalı,107255,Aktif,BASIC IMMUNOLOGY,12,NULL,NULL,0
389841,İLKÖĞRETİM MATEMATİK ÖĞRETMENLİĞİ PR.,İLKÖĞRETİ,Lisans,298674,Aktif,ELEMENTARY MATHEMATICS EDUCATION PR.,13,109,NULL,0
390498,BİYOMEDİKAL MÜHENDİSLİĞİ (DR),BİYOMEDİK,Doktora Programı,107691,Aktif,BIOMEDICAL ENGINEERING (DR),17,NULL,NULL,379457
393903,DİL VE KONUŞMA TERAPİSİ ANABİLİM DALI,DİL VE KO,Anabilim Dalı,309563,Aktif,DEPARTMENT OF SPEECH AND LANGUAGE THERAPY,11,109,NULL,0
393944,EĞİTİM PROGRAMLARI VE ÖĞRETİM (YL) (TEZLİ),EĞİTİM PR,Tezli Yüksek Lisans Programı,107695,Aktif,CURRICULUM AND INSTRUCTION (MASTER) (WITH THESIS),16,NULL,NULL,107327
393945,EĞİTİM PROGRAMLARI VE ÖĞRETİM (DR),EĞİTİM PR,Doktora Programı,107695,Aktif,CURRICULUM AND INSTRUCTION (DR),17,NULL,NULL,107327
404444,HALKLA İLİŞKİLER VE REKLAMCILIK BÖLÜMÜ,HALKLA İL,Bölüm,107559,Aktif,DEPARTMENT OF PUBLIC RELATIONS AND ADVERTISING,10,105,NULL,0
404445,HALKLA İLİŞKİLER VE REKLAMCILIK ANABİLİM DALI,HALKLA İL,Anabilim Dalı,404444,Aktif,DEPARTMENT OF PUBLIC RELATIONS AND ADVERTISING,11,105,NULL,0
405912,ŞEHİR VE BÖLGE PLANLAMA ANABİLİM DALI,"ŞEHİR VE ",Anabilim Dalı,375160,Aktif,DEPARTMENT OF URBAN AND REGIONAL PLANNING,11,101,NULL,0
406220,RADYO VE TELEVİZYON YAYIMCILIĞI PR.,"RADYO VE ",Önlisans,107654,Arşiv,RADIO-TV BROADCASTING PR.,20,NULL,NULL,0
406221,RADYO VE TELEVİZYON YAYIMCILIĞI PR. (İÖ),"RADYO VE ",Önlisans,107654,Arşiv,RADIO-TV BROADCASTING PR. (EVENING EDUCATION),20,NULL,NULL,0
406905,MAKİNE MÜHENDİSLİĞİ (DR),MAKİNE MÜ,Doktora Programı,107691,Arşiv,MECHANICAL ENGINEERING (DR),17,NULL,NULL,379445
406906,MAKİNE MÜHENDİSLİĞİ (YL) (TEZLİ),MAKİNE MÜ,Tezli Yüksek Lisans Programı,107691,Aktif,MECHANICAL ENGINEERING (MASTER) (WITH THESIS),16,NULL,NULL,379445
406926,ALTERNATİF ENERJİ KAYNAKLARI TEKNOLOJİSİ PR.,ALTERNATİ,Önlisans,333355,Pasif,TECHNOLOGY OF ALTERNATIVE ENERGY SOURCES PR.,20,NULL,NULL,0
407150,HAYVAN YETİŞTİRME PR.,HAYVAN YE,Lisans,107517,Arşiv,ANIMAL BREEDING PR.,13,NULL,NULL,0
407953,PEDİATRİK HEMATOLOJİ (YL) (TEZLİ),PEDİATRİK,Tezli Yüksek Lisans Programı,107694,Arşiv,PEDIATRIC HEMATOLOGY (MASTER) (WITH THESIS),16,NULL,NULL,107230
407955,PEDİATRİK ENDOKRİN VE METABOLİZMA HASTALIKLARI (YL) (TEZLİ),PEDİATRİK,Tezli Yüksek Lisans Programı,107694,Arşiv,PEDIATRIC ENDOCRINE AND METABOLIC DISEASES (MASTER) (WITH THESIS),16,NULL,NULL,107230
408231,ADLİ BİLİMLER (YL) (İNGİLİZCE) (TEZLİ),ADLİ BİLİ,Disiplinlerarası Tezli Yüksek Lisans Programı,330304,Aktif,FORENSIC SCIENCES (MASTER) (WITH THESIS) (ENGLISH),22,NULL,NULL,383299
408299,KAYNAK TEKNOLOJİSİ PR.,KAYNAK TE,Önlisans,333328,Pasif,WELDING TECHNOLOGY PR.,20,NULL,NULL,0
408364,İLERİ MALZEMELER VE NANOTEKNOLOJİ ANABİLİM DALI (DİSİPLİNLERARASI),İLERİ MAL,Disiplinlerarası Anabilim Dalı,107691,Aktif,DEPARTMENT OF NANOTECHNOLOGY AND ADVANCED MATERIALS (INTERDISCIPLINARY),21,107,NULL,0
408365,İLERİ MALZEMELER VE NANOTEKNOLOJİ (DR) (İNGİLİZCE),İLERİ MAL,Disiplinlerarası Doktora Programı,107691,Aktif,NANOTECHNOLOGY AND ADVANCED MATERIALS (DR) (ENGLISH),24,NULL,NULL,408364
408366,ENERJİ VE ENRJİ SİSTEMLERİ ANABİLİM DALI (DİSİPLİNLERARASI),ENERJİ VE,Disiplinlerarası Anabilim Dalı,107691,Aktif,DEPARTMENT OF ENERGY SYSTEMS (INTERDISCIPLINARY),21,104,NULL,0
408367,ENERJİ VE ENERJİ SİSTEMLERİ (DR) (İNGİLİZCE),ENERJİ VE,Disiplinlerarası Doktora Programı,107691,Aktif,ENERGY SYSTEMS (DR) (ENGLISH),24,NULL,NULL,408366
408368,SÜRDÜRÜLEBİLİR TARIM VE GIDA GÜVENLİĞİ ANABİLİM DALI (DİSİPLİNLERARASI),SÜRDÜRÜLE,Disiplinlerarası Anabilim Dalı,107691,Aktif,DEPARTMENT OF SUSTAINABLE AGRICULTURE AND FOOD SECURITY (INTERDISCIPLINARY),21,106,NULL,0
408369,SÜRDÜRÜLEBİLİR TARIM VE GIDA GÜVENLİĞİ (İNGİLİZCE),SÜRDÜRÜLE,Disiplinlerarası Doktora Programı,107691,Aktif,SUSTAINABLE AGRICULTURE AND FOOD SECURITY (DR) (ENGLISH),24,NULL,NULL,408368
408370,TRANSLASYONEL TIP ANABİLİM DALI (DİSİPLİNLERARASI),TRANSLASY,Disiplinlerarası Anabilim Dalı,107694,Aktif,DEPARTMENT OF TRANSLATIONAL MEDICINE (INTERDISCIPLINARY),21,102,NULL,0
408371,TRANSLASYONEL TIP (YL) (İNGİLİZCE) (TEZLİ),TRANSLASY,Disiplinlerarası Tezli Yüksek Lisans Programı,107694,Aktif,TRANSLATIONAL MEDICINE (MASTER) (WITH THESIS) (ENGLISH),22,NULL,NULL,408370
408372,TRANSLASYONEL TIP (YL) (TEZLİ),TRANSLASY,Disiplinlerarası Tezli Yüksek Lisans Programı,107694,Aktif,TRANSLATIONAL MEDICINE (MASTER) (WITH THESIS),22,NULL,NULL,408370
408373,TRANSLASYONEL TIP (İNGİLİZCE),TRANSLASY,Disiplinlerarası Doktora Programı,107694,Aktif,TRANSLATIONAL MEDICINE (DR) (ENGLISH),24,NULL,NULL,408370
408426,BİYOTEKNOLOJİ ANABİLİM DALI (DİSİPLİNLERARASI),BİYOTEKNO,Disiplinlerarası Anabilim Dalı,107691,Aktif,DEPARTMENT OF BIOTECHNOLOGY (INTERDISCIPLINARY),21,106,NULL,0
408427,BİYOTEKNOLOJİ (YL) (İNGİLİZCE) (TEZLİ),BİYOTEKNO,Disiplinlerarası Tezli Yüksek Lisans Programı,107691,Aktif,BIOTECHNOLOGY (MASTER) (WITH THESIS) (ENGLISH),22,NULL,NULL,408426
