RID,CuAuthorID,ResearcherID,ResearcherIDTip,Oncelik,Tarandi,Dogrulandi,DogrulayanPersonelRol_Id,DogrulamaZamani
4149,370,"Altikulac, A",5,0,NULL,NULL,NULL,NULL
4150,372,"Baloglu, S",5,0,NULL,NULL,NULL,NULL
4151,373,"Ozgun, O",5,0,NULL,1,10721,2024-10-08 16:57:09.817
4153,376,"Erenoglu, E",5,0,NULL,NULL,NULL,NULL
4154,377,"Kiroglu, O",5,0,NULL,NULL,NULL,NULL
4155,378,"Tansi, V",5,0,NULL,NULL,NULL,NULL
4156,379,"Sari, M",5,0,NULL,NULL,NULL,NULL
4159,382,"Alibekiroglu Eren, F",5,0,NULL,NULL,NULL,NULL
4160,386,"Sarigecili, M",5,0,NULL,NULL,NULL,NULL
4161,387,"Dulgeroglu, G",5,0,NULL,NULL,NULL,NULL
4162,390,"Sari, A",5,0,NULL,NULL,NULL,NULL
4163,391,"Miraloglu, M",5,0,NULL,NULL,NULL,NULL
4164,393,"Batun, A",5,0,NULL,NULL,NULL,NULL
4165,394,"Gecioglu, A",5,0,NULL,NULL,NULL,NULL
4167,397,"Memisoglu, F",5,0,NULL,NULL,NULL,NULL
4168,398,"Buyukdereli, G",5,0,NULL,NULL,NULL,NULL
4169,400,"Cetin, H",5,0,NULL,NULL,NULL,NULL
4170,401,"Tekeoglu, M",5,0,NULL,NULL,NULL,NULL
4171,402,"Ercan, Z",5,0,NULL,NULL,NULL,NULL
4172,403,"Aydinli, S",5,0,NULL,NULL,NULL,NULL
4173,404,"Yapicioglu Yildizdas, H",5,0,NULL,NULL,NULL,NULL
4174,405,"Sanberk, I",5,0,NULL,NULL,NULL,NULL
4176,409,"Guzel, R",5,0,NULL,NULL,NULL,NULL
4177,410,"Seydaoglu, G",5,0,NULL,NULL,NULL,NULL
4179,412,"Cebicci, I",5,0,NULL,1,10747,2024-11-11 13:39:53.383
4180,413,"Alptekin, O",5,0,NULL,1,10748,2024-10-09 13:52:18.497
4181,414,"Yapar, Z",5,0,NULL,NULL,NULL,NULL
4182,415,"Ocal, I",5,0,NULL,NULL,NULL,NULL
4183,416,"Durgun, Y",5,0,NULL,NULL,NULL,NULL
4186,419,"Ince, G",5,0,NULL,NULL,NULL,NULL
4187,420,"Gokmen, M",5,0,NULL,NULL,NULL,NULL
4188,426,"Topcuoglu, M",5,0,NULL,NULL,NULL,NULL
4189,427,"Torun, F",5,0,NULL,NULL,NULL,NULL
4190,428,"Yarkin, F",5,0,NULL,NULL,NULL,NULL
4192,431,"Secilmis, M",5,0,NULL,NULL,NULL,NULL
4193,432,"Gencer, S",5,0,NULL,NULL,NULL,NULL
4194,433,"Guney, O",5,0,NULL,NULL,NULL,NULL
4195,434,"Alpat, F",5,0,NULL,1,10763,2024-11-08 15:09:36.467
4196,435,"Tasci, M",5,0,NULL,NULL,NULL,NULL
4197,436,"Akinci, A",5,0,NULL,NULL,NULL,NULL
4198,439,"Onal, Y",5,0,NULL,NULL,NULL,NULL
4199,440,"Uzun, T",5,0,NULL,NULL,NULL,NULL
4200,442,"Sakallioglu, S",5,0,NULL,NULL,NULL,NULL
4201,443,"Karaaslan, S",5,0,NULL,NULL,NULL,NULL
4202,444,"Bayat, B",5,0,NULL,NULL,NULL,NULL
4203,445,"Dincer, S",5,0,NULL,1,10772,2024-12-30 09:43:26.143
4204,447,"Guven Gokmen, T",5,0,NULL,NULL,NULL,NULL
4206,451,"Yilmaz, F",5,0,NULL,NULL,NULL,NULL
4207,455,"Alabaz, O",5,0,NULL,NULL,NULL,NULL
4209,458,"Ozkurt, A",5,0,NULL,NULL,NULL,NULL
4210,459,"Cetin Baycanlar, S",5,0,NULL,NULL,NULL,NULL
4213,462,"Ozeren, F",5,0,NULL,NULL,NULL,NULL
4214,463,"Acikgoz, A",5,0,NULL,NULL,NULL,NULL
4215,464,"Kuscu, F",5,0,NULL,NULL,NULL,NULL
4216,466,"Kirikkalp, M",5,0,NULL,NULL,NULL,NULL
4217,468,"Celik, I",5,0,NULL,1,10786,2024-10-25 13:42:37.697
4219,470,"Herkiloglu, M",5,0,NULL,NULL,NULL,NULL
4220,472,"Sahin, B",5,0,NULL,NULL,NULL,NULL
4221,473,"Demir, M",5,0,NULL,NULL,NULL,NULL
4223,477,"Yontar, A",5,0,NULL,1,10792,2024-10-09 10:49:52.300
4224,480,"Sadik Krupka, S",5,0,NULL,NULL,NULL,NULL
4225,481,"Yamali, C",5,0,NULL,NULL,NULL,NULL
4226,482,"Islek, A",5,0,NULL,NULL,NULL,NULL
4227,483,"Ilin, G",5,0,NULL,NULL,NULL,NULL
4228,484,"Cenkseven Onder, F",5,0,NULL,NULL,NULL,NULL
4229,485,"Yilmaz, MB",5,0,NULL,NULL,NULL,NULL
4230,487,"Donmez, H",5,0,NULL,NULL,NULL,NULL
4231,488,"Yuregir, H",5,0,NULL,NULL,NULL,NULL
4232,489,"Sadik, F",5,0,NULL,NULL,NULL,NULL
4233,490,"Erkilic, A",5,0,NULL,NULL,NULL,NULL
4234,491,"Acar, I",5,0,NULL,NULL,NULL,NULL
4235,493,"Gereklioglu, C",5,0,NULL,NULL,NULL,NULL
4236,496,"Arioglu, E",5,0,NULL,NULL,NULL,NULL
4237,497,"Aldag, H",5,0,NULL,NULL,NULL,NULL
4239,501,"Alper, B",5,0,NULL,NULL,NULL,NULL
4240,502,"Karayaylali, I",5,0,NULL,NULL,NULL,NULL
4241,505,"Midikli, S",5,0,NULL,NULL,NULL,NULL
4243,511,"Serbetci, T",5,0,NULL,NULL,NULL,NULL
4244,512,"Apucu, M",5,0,NULL,1,10814,2024-11-10 21:58:02.417
4245,513,"Celik, M",5,0,NULL,NULL,NULL,NULL
4246,514,"Yildirim, F",5,0,NULL,NULL,NULL,NULL
4247,515,"Akbas, M",5,0,NULL,1,10816,2024-10-08 13:49:10.903
4248,522,"Ecevit, Y",5,0,NULL,NULL,NULL,NULL
4249,523,"Yucel, A",5,0,NULL,1,12547,2024-10-11 20:03:54.507
4251,526,"Elekcioglu, I",5,0,NULL,1,10821,2024-10-10 12:18:34.390
4252,530,"Ozlu, F",5,0,NULL,NULL,NULL,NULL
4253,531,"Oztornaci, B",5,0,NULL,NULL,NULL,NULL
4254,532,"Yeldan, E",5,0,NULL,NULL,NULL,NULL
4255,533,"Aktas, O",5,0,NULL,NULL,NULL,NULL
4256,534,"Karabay, A",5,0,NULL,NULL,NULL,NULL
4257,535,"Ogulener, N",5,0,NULL,NULL,NULL,NULL
4258,536,"Gokce, M",5,0,NULL,NULL,NULL,NULL
4259,537,"Kekec, Z",5,0,NULL,NULL,NULL,NULL
4260,539,"Kalat, D",5,0,NULL,NULL,NULL,NULL
4261,540,"Gencel, E",5,0,NULL,NULL,NULL,NULL
4262,541,"Kamberoglu, M",5,0,NULL,NULL,NULL,NULL
4263,544,"Karakus, A",5,0,NULL,NULL,NULL,NULL
4264,547,"Soyupak, S",5,0,NULL,NULL,NULL,NULL
4265,548,"Renkal Diblan, S",5,0,NULL,NULL,NULL,NULL
4267,551,"Ozcan, M",5,0,NULL,NULL,NULL,NULL
4268,552,"Esme Fida, A",5,0,NULL,NULL,NULL,NULL
4269,553,"Radavus, H",5,0,NULL,NULL,NULL,NULL
4270,554,"Sen, I",5,0,NULL,NULL,NULL,NULL
4271,555,"Ala, D",5,0,NULL,NULL,NULL,NULL
4272,557,"Gokcan, M",5,0,NULL,NULL,NULL,NULL
4273,558,"Akilli, R",5,0,NULL,NULL,NULL,NULL
4274,559,"Ogulata, S",5,0,NULL,NULL,NULL,NULL
4275,562,"Ayan, L",5,0,NULL,NULL,NULL,NULL
4276,563,"Ozkan, C",5,0,NULL,NULL,NULL,NULL
4277,566,"Tekin, H",5,0,NULL,NULL,NULL,NULL
4278,567,"Kurtoglu, M",5,0,NULL,NULL,NULL,NULL
4279,569,"Karacoban Gurbuz, F",5,0,NULL,NULL,NULL,NULL
4280,571,"Balci, B",5,0,NULL,NULL,NULL,NULL
4281,573,"Oguslu, N",5,0,NULL,NULL,NULL,NULL
4282,574,"Kayapinar, H",5,0,NULL,NULL,NULL,NULL
4283,575,"Demircioglu, T",5,0,NULL,NULL,NULL,NULL
4284,577,"Bozkurt, A",5,0,NULL,1,10859,2024-10-14 13:24:14.373
4286,582,"Karadag, F",5,0,NULL,NULL,NULL,NULL
4287,585,"Ayvazoglu, S",5,0,NULL,NULL,NULL,NULL
4288,2966,"Gok, M",5,0,NULL,NULL,NULL,NULL
4289,590,"Ayik, G",5,0,NULL,NULL,NULL,NULL
4290,591,"Cabaroglu, N",5,0,NULL,NULL,NULL,NULL
4291,592,"Zaimoglu, B",5,0,NULL,NULL,NULL,NULL
4292,593,"Gugercin, O",5,0,NULL,NULL,NULL,NULL
4293,594,"Sevim, B",5,0,NULL,NULL,NULL,NULL
4294,596,"Aksoz, F",5,0,NULL,NULL,NULL,NULL
4295,600,"Coskun, S",5,0,NULL,NULL,NULL,NULL
4296,601,"Yaliniz, H",5,0,NULL,NULL,NULL,NULL
4297,603,"Ezber Ayan, E",5,0,NULL,NULL,NULL,NULL
4298,604,"Balciogullari, A",5,0,NULL,NULL,NULL,NULL
4299,605,"Hayta, M",5,0,NULL,NULL,NULL,NULL
4300,607,"Sulanc, M",5,0,NULL,NULL,NULL,NULL
4301,610,"Canoglu, M",5,0,NULL,NULL,NULL,NULL
4302,613,"Bodur Un, M",5,0,NULL,NULL,NULL,NULL
4303,614,"Deveci, C",5,0,NULL,NULL,NULL,NULL
4304,615,"Agcam, E",5,0,NULL,NULL,NULL,NULL
4305,616,"Ozkan, G",5,0,NULL,NULL,NULL,NULL
4306,617,"Doran, F",5,0,NULL,NULL,NULL,NULL
4307,618,"Durmus, M",5,0,NULL,NULL,NULL,NULL
4308,619,"Sangun, L",5,0,NULL,NULL,NULL,NULL
4309,623,"Yildiz, M",5,0,NULL,NULL,NULL,NULL
4310,626,"Aydin, F",5,0,NULL,NULL,NULL,NULL
4311,629,"Ozkan, A",5,0,NULL,NULL,NULL,NULL
4312,630,"Sahan, A",5,0,NULL,1,10885,2024-10-14 14:17:18.327
4313,632,"Akyurek, S",5,0,NULL,NULL,NULL,NULL
4314,633,"Piner Benli, P",5,0,NULL,1,10886,2024-10-09 10:49:15.387
4315,634,"Daginik, T",5,0,NULL,NULL,NULL,NULL
4316,635,"Ersay Yuksel, A",5,0,NULL,NULL,NULL,NULL
4318,638,"Kocabas, E",5,0,NULL,NULL,NULL,NULL
4319,639,"Cabuk, S",5,0,NULL,NULL,NULL,NULL
4320,647,"Ozpoyraz, N",5,0,NULL,NULL,NULL,NULL
4321,649,"Zorludemir, S",5,0,NULL,NULL,NULL,NULL
4322,654,"Ozutok, S",5,0,NULL,NULL,NULL,NULL
4323,658,"Ozguzel, S",5,0,NULL,NULL,NULL,NULL
4325,660,"Sahan, N",5,0,NULL,NULL,NULL,NULL
4329,667,"Coltu Imren, C",5,0,NULL,NULL,NULL,NULL
4330,668,"Caliskan Kece, A",5,0,NULL,1,10900,2024-10-25 11:57:31.637
4331,669,"Aksungur, E",5,0,NULL,NULL,NULL,NULL
4332,670,"Sogut, Z",5,0,NULL,NULL,NULL,NULL
4335,676,"Guven, S",5,0,NULL,NULL,NULL,NULL
4336,677,"Berksun, F",5,0,NULL,NULL,NULL,NULL
4337,678,"Ozyildirim, B",5,0,NULL,NULL,NULL,NULL
4338,682,"Kilicbeyli, E",5,0,NULL,NULL,NULL,NULL
4340,685,"Tureli Bilen, C",5,0,NULL,NULL,NULL,NULL
4341,686,"Yilmaz, K",5,0,NULL,NULL,NULL,NULL
4342,688,"Yesiloglu, T",5,0,NULL,NULL,NULL,NULL
4343,694,"Soncag Yazan, N",5,0,NULL,NULL,NULL,NULL
4344,696,"Bilbek, M",5,0,NULL,NULL,NULL,NULL
4345,699,"Can, C",5,0,NULL,NULL,NULL,NULL
4346,700,"Bagci, S",5,0,NULL,NULL,NULL,NULL
4347,701,"Ildan, F",5,0,NULL,NULL,NULL,NULL
4348,705,"Erten, E",5,0,NULL,NULL,NULL,NULL
4350,709,"Gungor, C",5,0,NULL,NULL,NULL,NULL
4351,711,"Kumcu, E",5,0,NULL,NULL,NULL,NULL
4352,713,"Cikan, M",5,0,NULL,NULL,NULL,NULL
4354,721,"Cevik, F",5,0,NULL,NULL,NULL,NULL
4355,2958,"Gokce, G",5,0,NULL,NULL,NULL,NULL
4357,728,"Turkoglu, G",5,0,NULL,NULL,NULL,NULL
4359,732,"Senkal, O",5,0,NULL,NULL,NULL,NULL
4360,734,"Peker, O",5,0,NULL,1,12818,2024-10-24 15:13:26.450
4361,736,"Guzel, E",5,0,NULL,NULL,NULL,NULL
4362,737,"Ciftci, H",5,0,NULL,NULL,NULL,NULL
4363,738,"Yegin, M",5,0,NULL,1,10933,2024-10-10 12:29:57.890
4365,743,"Karakilcik, M",5,0,NULL,NULL,NULL,NULL
4366,744,"Bilgili, F",5,0,NULL,NULL,NULL,NULL
4367,746,"Kochan, A",5,0,NULL,NULL,NULL,NULL
4368,747,"Yildirim, R",5,0,NULL,NULL,NULL,NULL
4369,750,"Turktan, M",5,0,NULL,NULL,NULL,NULL
4370,753,"Buyukalaca, O",5,0,NULL,NULL,NULL,NULL
4372,755,"Guler, U",5,0,NULL,NULL,NULL,NULL
4373,756,"Cagatay, H",5,0,NULL,NULL,NULL,NULL
4374,757,"Dasgan, H",5,0,NULL,NULL,NULL,NULL
4375,758,"Kaplanoglu, M",5,0,NULL,NULL,NULL,NULL
4376,760,"Doner, E",5,0,NULL,NULL,NULL,NULL
4377,761,"Celik, K",5,0,NULL,1,12440,2025-05-23 15:38:37.563
4378,762,"Tarcin, G",5,0,NULL,NULL,NULL,NULL
4379,764,"Kacar, M",5,0,NULL,NULL,NULL,NULL
4381,766,"Inozu, J",5,0,NULL,NULL,NULL,NULL
4384,773,"Ozkadif, S",5,0,NULL,NULL,NULL,NULL
4385,774,"Ozden, O",5,0,NULL,NULL,NULL,NULL
4386,775,"Tunagoz, T",5,0,NULL,NULL,NULL,NULL
4387,776,"Onelge, N",5,0,NULL,NULL,NULL,NULL
4388,777,"Kurkcu, M",5,0,NULL,NULL,NULL,NULL
4390,779,"Gocen, U",5,0,NULL,NULL,NULL,NULL
4391,781,"Gurdal, E",5,0,NULL,NULL,NULL,NULL
4393,786,"Ozyilmaz, E",5,0,NULL,NULL,NULL,NULL
4395,791,"Kaya, E",5,0,NULL,NULL,NULL,NULL
4396,792,"Ersu, C",5,0,NULL,NULL,NULL,NULL
4397,796,"Vardal, S",5,0,NULL,NULL,NULL,NULL
4398,797,"Acikalin, A",5,0,NULL,NULL,NULL,NULL
4399,798,"Dincer, A",5,0,NULL,NULL,NULL,NULL
4400,800,"Gunay, M",5,0,NULL,NULL,NULL,NULL
4401,801,"Cabuk, H",5,0,NULL,NULL,NULL,NULL
4403,804,"Akcayoglu, M",5,0,NULL,NULL,NULL,NULL
4404,805,"Koksal Arac, S",5,0,NULL,1,10971,2024-11-14 12:32:15.613
4405,809,"Alp, M",5,0,NULL,NULL,NULL,NULL
4406,810,"Cagatay, I",5,0,NULL,NULL,NULL,NULL
4408,814,"Akinoglu, A",5,0,NULL,NULL,NULL,NULL
4409,815,"Karakus, M",5,0,NULL,1,10977,2025-01-23 10:33:11.000
4411,817,"Celik, G",5,0,NULL,1,10979,2024-10-09 15:10:31.177
4412,818,"Binokay, U",5,0,NULL,NULL,NULL,NULL
4413,820,"Yalcin Mendi, N",5,0,NULL,NULL,NULL,NULL
4414,821,"Sekertekin, A",5,0,NULL,NULL,NULL,NULL
4415,823,"Balli, H",5,0,NULL,NULL,NULL,NULL
4416,825,"Vardar, M",5,0,NULL,NULL,NULL,NULL
4417,826,"Can, H",5,0,NULL,NULL,NULL,NULL
4418,828,"Sigeze Guney, C",5,0,NULL,NULL,NULL,NULL
4419,829,"Ozcan, A",5,0,NULL,NULL,NULL,NULL
4420,831,"Ceranoglu, M",5,0,NULL,NULL,NULL,NULL
4421,833,"Delice, N",5,0,NULL,NULL,NULL,NULL
4422,834,"Ozak, A",5,0,NULL,NULL,NULL,NULL
4424,836,"Guzel, B",5,0,NULL,NULL,NULL,NULL
4425,839,"Sonmezer, D",5,0,NULL,NULL,NULL,NULL
4426,841,"Ural, S",5,0,NULL,NULL,NULL,NULL
4427,842,"Guler, M",5,0,NULL,NULL,NULL,NULL
4428,843,"Demirci Orel, F",5,0,NULL,NULL,NULL,NULL
4429,844,"Ata, B",5,0,NULL,1,10999,2024-11-11 09:47:06.047
4430,845,"Ozyurt, G",5,0,NULL,NULL,NULL,NULL
4431,846,"Darancik, Y",5,0,NULL,NULL,NULL,NULL
4432,847,"Ozmen, C",5,0,NULL,NULL,NULL,NULL
4434,849,"Anlarsal, A",5,0,NULL,NULL,NULL,NULL
4435,851,"Cagimlar, Z",5,0,NULL,NULL,NULL,NULL
4436,854,"Koc, A",5,0,NULL,NULL,NULL,NULL
4437,855,"Celebi, E",5,0,NULL,NULL,NULL,NULL
4438,857,"Barisik Gurdal, S",5,0,NULL,NULL,NULL,NULL
4439,858,"Iskit, H",5,0,NULL,NULL,NULL,NULL
4440,859,"Ibrikci, T",5,0,NULL,NULL,NULL,NULL
4442,862,"Gulut, K",5,0,NULL,1,11012,2024-11-15 15:23:13.587
4443,863,"Avsar, N",5,0,NULL,NULL,NULL,NULL
4444,866,"Erkurt, E",5,0,NULL,NULL,NULL,NULL
4445,867,"Seflek, C",5,0,NULL,NULL,NULL,NULL
4446,870,"Guven, U",5,0,NULL,NULL,NULL,NULL
4447,871,"Var Ongel, I",5,0,NULL,0,NULL,2024-10-10 18:43:10.653
4448,872,"Aytac, N",5,0,NULL,NULL,NULL,NULL
4449,873,"Tansug, G",5,0,NULL,NULL,NULL,NULL
4450,874,"Sofu, H",5,0,NULL,NULL,NULL,NULL
4451,875,"Pinar, E",5,0,NULL,1,12362,2025-02-06 15:16:56.307
4452,876,"Akamca, E",5,0,NULL,NULL,NULL,NULL
4453,877,"Sirel, B",5,0,NULL,NULL,NULL,NULL
4454,880,"Kocak, Y",5,0,NULL,NULL,NULL,NULL
4455,885,"Yavuz, N",5,0,NULL,NULL,NULL,NULL
4456,889,"Ozgunen, K",5,0,NULL,NULL,NULL,NULL
4457,891,"Yalcin, C",5,0,NULL,NULL,NULL,NULL
4458,892,"Kadioglu, F",5,0,NULL,NULL,NULL,NULL
4459,894,"Korkut, O",5,0,NULL,NULL,NULL,NULL
4460,896,"Esen Ates, N",5,0,NULL,NULL,NULL,NULL
4461,897,"Kalan, O",5,0,NULL,NULL,NULL,NULL
4462,899,"Deniz, E",5,0,NULL,NULL,NULL,NULL
4463,900,"Oztunc, H",5,0,NULL,NULL,NULL,NULL
4464,905,"Tansi, L",5,0,NULL,NULL,NULL,NULL
4465,907,"Yilmaz, H",5,0,NULL,NULL,NULL,NULL
4466,911,"Buyukkurt, S",5,0,NULL,1,11039,2024-10-13 07:34:11.763
4467,912,"Ozogul, I",5,0,NULL,NULL,NULL,NULL
4469,915,"Vural, G",5,0,NULL,NULL,NULL,NULL
4470,916,"Arica, S",5,0,NULL,NULL,NULL,NULL
4471,917,"Kuley, E",5,0,NULL,1,12472,2024-11-12 10:41:34.960
4472,919,"Yaman Nakiboglu, M",5,0,NULL,NULL,NULL,NULL
4473,921,"Ozturk, M",5,0,NULL,NULL,NULL,NULL
4474,923,"Er, S",5,0,NULL,NULL,NULL,NULL
4475,925,"Cetin, M",5,0,NULL,NULL,NULL,NULL
4477,927,"Goncel Utlu, C",5,0,NULL,NULL,NULL,NULL
4478,928,"Kesmer, C",5,0,NULL,1,11052,2024-10-08 13:15:37.347
4479,929,"Akinbingol, G",5,0,NULL,NULL,NULL,NULL
4480,932,"Ozdemir, F",5,0,NULL,1,11054,2024-10-10 11:19:18.987
4482,937,"Kocak, E",5,0,NULL,NULL,NULL,NULL
4484,940,"Kosar Tas, C",5,0,NULL,NULL,NULL,NULL
4485,941,"Zorludemir, U",5,0,NULL,NULL,NULL,NULL
4486,942,"Saritas, A",5,0,NULL,NULL,NULL,NULL
4488,944,"Bakiner, E",5,0,NULL,NULL,NULL,NULL
4489,946,"Ozsema, G",5,0,NULL,NULL,NULL,NULL
4490,948,"Toroglu, M",5,0,NULL,NULL,NULL,NULL
4491,950,"Doskaya, A",5,0,NULL,NULL,NULL,NULL
4492,951,"Kadioglu, N",5,0,NULL,NULL,NULL,NULL
4493,952,"Isik, A",5,0,NULL,NULL,NULL,NULL
4495,956,"Cinar Akay, T",5,0,NULL,NULL,NULL,NULL
4496,958,"Serbest, A",5,0,NULL,NULL,NULL,NULL
4497,959,"Tire, S",5,0,NULL,NULL,NULL,NULL
4498,962,"Yalav, O",5,0,NULL,NULL,NULL,NULL
4499,963,"Akca, H",5,0,NULL,NULL,NULL,NULL
4500,965,"Derdiyok, I",5,0,NULL,NULL,NULL,NULL
4501,966,"Urunveren, A",5,0,NULL,1,12417,2024-10-10 13:25:24.750
4504,975,"Uzel, A",5,0,NULL,NULL,NULL,NULL
4505,976,"Erdogan, K",5,0,NULL,NULL,NULL,NULL
4506,979,"Utuk, A",5,0,NULL,NULL,NULL,NULL
4507,980,"Vural, S",5,0,NULL,NULL,NULL,NULL
4508,981,"Guzeler, N",5,0,NULL,NULL,NULL,NULL
4509,983,"Balli, E",5,0,NULL,NULL,NULL,NULL
4510,987,"Ozdemir, B",5,0,NULL,NULL,NULL,NULL
4511,991,"Pazarci, P",5,0,NULL,NULL,NULL,NULL
4512,992,"Dikmen, H",5,0,NULL,NULL,NULL,NULL
4513,996,"Haytoglu, Z",5,0,NULL,NULL,NULL,NULL
4514,998,"Incecik, F",5,0,NULL,NULL,NULL,NULL
4515,999,"Coskun Benlidayi, I",5,0,NULL,NULL,NULL,NULL
4517,1006,"Yasar, U",5,0,NULL,NULL,NULL,NULL
4518,1007,"Tufekci, Z",5,0,NULL,NULL,NULL,NULL
4519,1008,"Cin, MF",5,0,NULL,NULL,NULL,NULL
4520,1009,"Pestimalci, V",5,0,NULL,NULL,NULL,NULL
4521,1010,"Ozkurt, Z",5,0,NULL,NULL,NULL,NULL
4523,1013,"Erdogan, S",5,0,NULL,NULL,NULL,NULL
4524,1014,"Basar, S",5,0,NULL,NULL,NULL,NULL
4525,1017,"Kutlu, H",5,0,NULL,NULL,NULL,NULL
4526,1018,"Yagmur, M",5,0,NULL,NULL,NULL,NULL
4527,1020,"Kaya, M",5,0,NULL,1,11103,2024-11-07 14:17:00.987
4529,1025,"Yanar, Y",5,0,NULL,NULL,NULL,NULL
4530,1027,"Gokdogan, A",5,0,NULL,NULL,NULL,NULL
4531,1030,"Yuksel, B",5,0,NULL,NULL,NULL,NULL
4533,1033,"Kilinc Mirdali, N",5,0,NULL,1,11110,2024-10-21 14:46:37.567
4534,1035,"Turhan Turkkan, B",5,0,NULL,NULL,NULL,NULL
4536,1039,"Gulnaz, O",5,0,NULL,NULL,NULL,NULL
4537,1041,"Erunal Usdun, E",5,0,NULL,NULL,NULL,NULL
4538,1042,"Yasavul, E",5,0,NULL,NULL,NULL,NULL
4539,1044,"Genc, E",5,0,NULL,NULL,NULL,NULL
4540,1047,"Secer, A",5,0,NULL,NULL,NULL,NULL
4541,1049,"Kandirmaz, H",5,0,NULL,NULL,NULL,NULL
4542,1054,"Ulbegi, I",5,0,NULL,NULL,NULL,NULL
4543,1055,"Ekren, O",5,0,NULL,NULL,NULL,NULL
4544,1056,"Tanis, V",5,0,NULL,NULL,NULL,NULL
4545,1057,"Tastekin, O",5,0,NULL,NULL,NULL,NULL
4546,1061,"Ulusoy, M",5,0,NULL,NULL,NULL,NULL
4547,1065,"Ozdemir, I",5,0,NULL,NULL,NULL,NULL
4548,1069,"Akyol, C",5,0,NULL,NULL,NULL,NULL
4549,1070,"Ozsoy, K",5,0,NULL,NULL,NULL,NULL
4551,1075,"Bayazit, Y",5,0,NULL,NULL,NULL,NULL
4552,1076,"Saygi, H",5,0,NULL,NULL,NULL,NULL
4553,1077,"Genc, A",5,0,NULL,NULL,NULL,NULL
4554,1078,"Hatipoglu, Z",5,0,NULL,NULL,NULL,NULL
4555,1079,"Buyuknacar, H",5,0,NULL,1,12537,2024-10-10 12:48:15.540
4556,1083,"Karaduman, B",5,0,NULL,NULL,NULL,NULL
4557,1087,"Yildirim, O",5,0,NULL,NULL,NULL,NULL
4559,1090,"Tufekci, O",5,0,NULL,1,11133,2024-11-07 16:27:58.413
4560,1093,"Orhan, F",5,0,NULL,NULL,NULL,NULL
4561,1094,"Dalci, K",5,0,NULL,NULL,NULL,NULL
4562,1096,"Bozdogan, A",5,0,NULL,1,11135,2024-10-07 15:16:36.397
4563,1101,"Kara, M",5,0,NULL,NULL,NULL,NULL
4564,1103,"Matyar, F",5,0,NULL,NULL,NULL,NULL
4565,1104,"Ozsu, B",5,0,NULL,NULL,NULL,NULL
4566,1109,"Bulgurcu, B",5,0,NULL,1,12909,2024-10-18 22:24:51.257
4567,1110,"Basibuyuk, M",5,0,NULL,1,11140,2024-10-09 15:43:19.947
4568,1111,"Sasmaz, H",5,0,NULL,NULL,NULL,NULL
4569,1116,"Aytekin, T",5,0,NULL,1,11142,2024-11-13 15:31:26.407
4571,1120,"Karakas, M",5,0,NULL,NULL,NULL,NULL
4573,1123,"Gulsen, F",5,0,NULL,NULL,NULL,NULL
4575,1125,"Yaldiz, T",5,0,NULL,NULL,NULL,NULL
4577,1129,"Ozkan, H",5,0,NULL,NULL,NULL,NULL
4578,1137,"Tuken, T",5,0,NULL,NULL,NULL,NULL
4580,1142,"Benlidayi, M",5,0,NULL,NULL,NULL,NULL
4581,1147,"Ozunlu, E",5,0,NULL,NULL,NULL,NULL
4582,1150,"Yildiz, A",5,0,NULL,NULL,NULL,NULL
4583,1151,"Kilic, A",5,0,NULL,NULL,NULL,NULL
4584,1152,"Guven, M",5,0,NULL,NULL,NULL,NULL
4586,1158,"Ulku, A",5,0,NULL,NULL,NULL,NULL
4588,1161,"Sakarya, N",5,0,NULL,NULL,NULL,NULL
4589,1162,"Yasar, M",5,0,NULL,NULL,NULL,NULL
4590,1165,"Senesen, I",5,0,NULL,NULL,NULL,NULL
4591,1166,"Gokel, Y",5,0,NULL,NULL,NULL,NULL
4592,1167,"Inal, A",5,0,NULL,NULL,NULL,NULL
4593,1169,"Ozkale Aticioglu, M",5,0,NULL,0,NULL,2024-10-09 10:01:10.960
4594,1170,"Yildizhan, S",5,0,NULL,NULL,NULL,NULL
4595,1171,"Celebi, K",5,0,NULL,NULL,NULL,NULL
4597,1173,"Gokalp, Y",5,0,NULL,NULL,NULL,NULL
4598,1174,"Sari, B",5,0,NULL,NULL,NULL,NULL
4599,1178,"Ilhan, I",5,0,NULL,NULL,NULL,NULL
4600,1180,"Nagiyev, T",5,0,NULL,NULL,NULL,NULL
4601,1181,"Kandirali, K",5,0,NULL,NULL,NULL,NULL
4602,1182,"Pelit, A",5,0,NULL,NULL,NULL,NULL
4603,1183,"Akoz, M",5,0,NULL,NULL,NULL,NULL
4604,1188,"Gocmen, C",5,0,NULL,NULL,NULL,NULL
4605,1189,"Gormus, O",5,0,NULL,NULL,NULL,NULL
4607,1195,"Eser, C",5,0,NULL,NULL,NULL,NULL
4608,1196,"Artut, K",5,0,NULL,NULL,NULL,NULL
4609,1197,"Narin Kiziltan, H",5,0,NULL,NULL,NULL,NULL
4610,1198,"Putun, M",5,0,NULL,NULL,NULL,NULL
4612,1200,"Uluoz, E",5,0,NULL,NULL,NULL,NULL
4614,1204,"Gokyildiz Surucu, S",5,0,NULL,1,11186,2024-10-09 09:43:18.203
4615,1206,"Gulmen, M",5,0,NULL,NULL,NULL,NULL
4616,1207,"Nakiboglu, B",5,0,NULL,NULL,NULL,NULL
